ref,archive,media_count,classification,building_id,class_method,verification,third_party_credit_flag,visual_file_inspected
F0255,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0256,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0257,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0258,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0259,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0260,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0261,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0262,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0263,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0264,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0265,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0266,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0267,False,1,BATIMENT_NOMME_AUTO,maison-warocque,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0268,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0269,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0270,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0271,False,1,BATIMENT_NOMME_AUTO,maison-des-hiboux,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0272,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0273,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0274,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0275,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0276,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0277,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0278,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0279,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0280,False,1,BATIMENT_NOMME_AUTO,jardin-hiver-ursulines,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0281,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0282,False,1,BATIMENT_NOMME_AUTO,maison-coilliot-lille,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0283,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0284,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0285,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0286,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0287,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0288,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0289,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0290,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0291,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0292,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0293,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0294,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0295,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0296,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0297,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0298,False,1,BATIMENT_NOMME_AUTO,maison-mouettes-anvers,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0299,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0300,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0301,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,True,False
F0302,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0303,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0304,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0305,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0306,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0307,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0308,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0309,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0310,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0311,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0312,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0313,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,True,False
F0314,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0315,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0316,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0317,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0318,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0319,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0320,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0321,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0322,False,1,BATIMENT_NOMME_AUTO,casa-jeroni-granell,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0323,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0324,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0325,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0326,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0327,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0328,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0329,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0330,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0331,False,1,BATIMENT_NOMME_AUTO,palau-musica-catalana,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0332,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0333,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0334,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0335,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0336,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0337,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0338,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0339,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0340,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0341,False,1,BATIMENT_NOMME_AUTO,magasin-niguet,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0342,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0343,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0344,False,1,BATIMENT_NOMME_AUTO,maison-doree-charleroi,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0345,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0346,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0347,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0348,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0349,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0350,False,1,BATIMENT_NOMME_AUTO,jardin-hiver-ursulines,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0351,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0352,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0353,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0354,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,True,False
F0355,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0356,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0357,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0358,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0359,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0360,False,1,BATIMENT_NOMME_AUTO,musee-horta,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0361,False,1,BATIMENT_NOMME_AUTO,palau-musica-catalana,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0362,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0363,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0364,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0365,False,1,BATIMENT_NOMME_AUTO,magasin-niguet,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0366,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0367,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0368,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0369,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0370,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0371,False,1,BATIMENT_NOMME_AUTO,immeuble-chardons,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0372,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0373,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0374,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0375,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0376,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0377,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0378,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0379,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0380,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0381,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0382,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0383,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0384,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0385,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,True,False
F0386,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0387,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0388,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0389,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0390,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0391,False,1,BATIMENT_NOMME_AUTO,hotel-van-eetvelde,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0392,False,1,BATIMENT_NOMME_AUTO,la-piscine-roubaix,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0393,False,1,BATIMENT_NOMME_AUTO,maison-des-hiboux,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0394,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0395,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0396,False,1,BATIMENT_NOMME_AUTO,magasin-niguet,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0397,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0398,False,1,BATIMENT_NOMME_AUTO,maison-bergeret,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0399,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,True,False
F0400,False,1,BATIMENT_NOMME_AUTO,maison-bacot,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0401,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0402,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0403,False,1,BATIMENT_NOMME_AUTO,pharmacie-lesage,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0404,False,1,BATIMENT_NOMME_AUTO,stoehr-haus,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0405,False,1,BATIMENT_NOMME_AUTO,maison-aux-arums,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0406,False,1,BATIMENT_NOMME_AUTO,maison-coilliot-lille,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0407,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0408,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0409,False,1,BATIMENT_NOMME_AUTO,casa-ruggeri,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0410,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0411,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0412,False,1,BATIMENT_NOMME_AUTO,bains-livourne,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0413,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0414,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,True,False
F0415,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0416,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0417,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0418,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0419,False,1,BATIMENT_NOMME_AUTO,immeuble-robertsau,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0420,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0421,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0422,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0423,False,1,BATIMENT_NOMME_AUTO,villa-majorelle,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0424,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0425,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0426,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0427,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0428,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0429,False,1,BATIMENT_NOMME_AUTO,den-tijd-anvers,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,True,False
F0430,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0431,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0432,False,1,BATIMENT_NOMME_AUTO,magasin-niguet,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0433,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0434,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0435,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0436,False,1,AMBIGU_CONTEXTE,,named_alias,A_EXAMINER,False,False
F0437,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0438,False,1,AMBIGU_MULTISUJET,,rule_collision,A_EXAMINER,False,False
F0439,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0440,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0441,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0442,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0443,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0444,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0445,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0446,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0447,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0448,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0449,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0450,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0451,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0452,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0453,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0454,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0455,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0456,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0457,False,1,BATIMENT_NOMME_AUTO,casa-campani,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0458,False,1,BATIMENT_NOMME_AUTO,immeuble-lohoff,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0459,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0460,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0461,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0462,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0463,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0464,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0465,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0466,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0467,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0468,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,True,False
F0469,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0470,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0471,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0472,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0473,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0474,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0475,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0476,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0477,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0478,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0479,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0480,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0481,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0482,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0483,False,1,BATIMENT_NOMME_AUTO,maison-losseau,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0484,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0485,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,True,False
F0486,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0487,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0488,False,1,AMBIGU_MULTISUJET,,rule_collision,A_EXAMINER,False,False
F0489,False,1,BATIMENT_NOMME_AUTO,maison-saint-cyr,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0490,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0491,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0492,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0493,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0494,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0495,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0496,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0497,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0498,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0499,False,1,BATIMENT_NOMME_AUTO,maison-losseau,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0500,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0501,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0502,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0503,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0504,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0505,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0506,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0507,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0508,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0509,False,1,BATIMENT_NOMME_AUTO,maison-losseau,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0510,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0511,False,1,BATIMENT_NOMME_AUTO,maison-losseau,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0512,False,1,BATIMENT_NOMME_AUTO,maison-frankinet,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0513,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0514,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0515,False,1,BATIMENT_NOMME_AUTO,maison-losseau,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
